species Genus Family Order BodyMass_g BodyLength_mm Litter_size Reproductive_mode Age_at_maturity_y First_breeding_y Longevity_max_y Activity Diet Diet_Inv Diet_Vert Diet_Scav Diet_Fruit Diet_Nect Diet_Seed Diet_Plant Fos Ter Aqu Arb Aer Verticality EcoTer EcoFresh EcoMar MajorHabitat_1 MajorHabitat_2 MajorHabitat_3 MajorHabitat_4 MajorHabitat_5 MajorHabitat_6 MajorHabitat_7 MajorHabitat_8 MajorHabitat_9 MajorHabitat_10 MajorHabitat_12 MajorHabitat_13 MajorHabitat_14 MajorHabitat_15 MajorHabitat_16 MajorHabitat_17 MajorHabitatSum HabitatBreadth PropUrbanArea PropCroplandArea PropPastureArea PropRangeLandArea AnnuMeanTemp AnnuPrecip TempSeasonality PrecipSeasonality Elevation Dispersal_km RangeSize_km2 IUCN_status Foraging_strata BMR gbif_accepted gbif_rank gbif_genus gbif_family gbif_order gbif_class gbif_phylum gbif_IUCN
"Pseudocheirus peregrinus" Pseudocheirus Pseudocheiridae Diprotodontia 900 NA 1.9175 Viviparous 1.01406849315068 1 10.1 Nocturnal Herbivorous 0 0 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 7 0.005342759 0.100356601 0.0251723 0.14385256 17.52518881 917.72041 3850.557832 42.49568433 324.8151434 0.975 1718200 LEAST_CONCERN 3 NA "Pseudocheirus peregrinus (Boddaert, 1785)" SPECIES Pseudocheirus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudocheirus peregrinus subsp. occidentalis" NA NA NA NA NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 302.6 "Pseudocheirus peregrinus occidentalis (Thomas, 1888)" SUBSPECIES Pseudocheirus Pseudocheiridae Diprotodontia Mammalia Chordata NOT_FOUND
"Pseudochirops albertisii" Pseudochirops Pseudocheiridae Diprotodontia 784.9 325.29 1.015 Viviparous NA NA 1.75 Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0.000289721 0.018191189 0.001536692 0 23.01556537 3082.144961 249.8250859 23.13714129 459.6012689 0.928 193600 NEAR_THREATENED 3 NA "Pseudochirops albertisii (Peters, 1874)" SPECIES Pseudochirops Pseudocheiridae Diprotodontia Mammalia Chordata NEAR_THREATENED
"Pseudochirops archeri" Pseudochirops Pseudocheiridae Diprotodontia 1091.5 NA 1.0225 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.002562733 0.02564728 0.021145368 0.250273351 22.19636951 1593.40915 2598.260792 88.96241407 447.6141608 1.128 84700 NEAR_THREATENED 3 NA "Pseudochirops archeri (Collett, 1884)" SPECIES Pseudochirops Pseudocheiridae Diprotodontia Mammalia Chordata NEAR_THREATENED
"Pseudochirops corinnae" Pseudochirops Pseudocheiridae Diprotodontia 1123 333.96 1.015 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0.000368122 0.019340758 0.00257614 0.0000287509 19.44980674 3163.272424 370.3523468 24.67615405 1251.967977 1.13 447700 NEAR_THREATENED 3 NA "Pseudochirops corinnae (Thomas, 1897)" SPECIES Pseudochirops Pseudocheiridae Diprotodontia Mammalia Chordata NEAR_THREATENED
"Pseudochirops coronatus" Pseudochirops Pseudocheiridae Diprotodontia 1500 339.07 1.01 Viviparous NA NA 1.75 Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000149962 0.021378323 0.001363194 0 21.86735982 3133.679659 258.1494239 25.81882273 539.5587766 1.112 72600 VULNERABLE 3 NA "Pseudochirops coronatus (Thomas, 1897)" SPECIES Pseudochirops Pseudocheiridae Diprotodontia Mammalia Chordata VULNERABLE
"Pseudochirops cupreus" Pseudochirops Pseudocheiridae Diprotodontia 1724.5 460 1.0075 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 4 0.000357951 0.017627191 0.002393036 0.0000229214 19.74339508 3301.960056 380.5303141 23.02774385 1228.04718 1.448 484000 LEAST_CONCERN 3 NA "Pseudochirops cupreus (Thomas, 1897)" SPECIES Pseudochirops Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus canescens" Pseudochirulus Pseudocheiridae Diprotodontia 300 223.15 2.4275 Viviparous 1.7512 NA 15 Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000201276 0.015677499 0.00176902 0.0000136623 23.76301792 3075.506984 372.0207107 25.05545352 392.4580288 0.871 943800 LEAST_CONCERN 3 NA "Pseudochirulus canescens (Waterhouse, 1846)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus caroli" Pseudochirulus Pseudocheiridae Diprotodontia 440 310 NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000729442 0.020659267 0.003915464 0.00000000600794 17.5763313 3355.410058 361.5152177 18.19724924 1708.999824 0.688 84700 LEAST_CONCERN 3 NA "Pseudochirulus caroli (Thomas, 1921)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus cinereus" Pseudochirulus Pseudocheiridae Diprotodontia 1000 NA 2 Viviparous 1.7512 NA 15 Nocturnal Omnivorous 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000731494 0.005635086 0.004453189 0.177413922 23.63356599 1752.575819 2039.29394 96.59212891 207.2169967 1.047 36300 NEAR_THREATENED 3 NA "Pseudochirulus cinereus Tate, 1945" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata NEAR_THREATENED
"Pseudochirulus forbesi" Pseudochirulus Pseudocheiridae Diprotodontia 649 265.18 1.26 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000169649 0.020007685 0.002384586 0.0000376567 21.1825005 2582.591982 552.0516281 30.78703834 759.0176578 0.829 145200 LEAST_CONCERN 3 NA "Pseudochirulus forbesi (Thomas, 1887)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus herbertensis" Pseudochirulus Pseudocheiridae Diprotodontia 1110.5 NA 1.9175 Viviparous 1.24586301369863 1.33331506849315 6 Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.002456903 0.029202787 0.021764914 0.247794304 21.85765974 1610.098928 2687.959751 86.87851929 504.6464878 1.116 48400 LEAST_CONCERN 3 NA "Pseudochirulus herbertensis (Collett, 1884)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus larvatus" Pseudochirulus Pseudocheiridae Diprotodontia 948.8 NA NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000321609 0.01867069 0.002155064 0.000036448 20.06606425 3201.211408 338.2516657 25.75209034 1101.886801 0.836 302500 LEAST_CONCERN 3 NA "Pseudochirulus larvatus (Förster & Rothschild, 1911)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus mayeri" Pseudochirulus Pseudocheiridae Diprotodontia 151.8 198.81 1.26 Viviparous 1.00068493150685 1.03082191780822 5 Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000424204 0.013826857 0.002178364 0.0000294085 19.07475613 3647.144057 369.0287703 18.68167194 1415.406626 0.378 229900 LEAST_CONCERN 3 NA "Pseudochirulus mayeri (Rothschild & Dollman, 1932)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Pseudochirulus schlegeli" Pseudochirulus Pseudocheiridae Diprotodontia 274.5 265.18 1.26 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000119382 0.020171382 0.001357292 0 22.15549798 3167.308516 262.3109334 24.48936031 524.5839051 0.681 72600 VULNERABLE 3 NA "Pseudochirulus schlegeli (Jentink, 1884)" SPECIES Pseudochirulus Pseudocheiridae Diprotodontia Mammalia Chordata VULNERABLE
"Pseudohydromys berniceae" Pseudohydromys Muridae Rodentia NA 80 2 Viviparous NA NA NA Nocturnal Carnivorous 1 1 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.0000837257 0.016039848 0.002315167 0.000039367 21.50729516 2655.373192 577.9669282 31.55931386 673.2118762 NA 121000 LEAST_CONCERN 1 NA "Pseudohydromys berniceae Helgen & L.Helgen, 2009" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudohydromys carlae" Pseudohydromys Muridae Rodentia 21.4 103 NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0 0.02816517 0.001757741 0.000130836 18.16203244 2508.630145 182.6955754 44.4918901 931.5618113 0.128 12100 DATA_DEFICIENT NA NA "Pseudohydromys carlae Helgen & L.Helgen, 2009" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys eleanorae" Pseudohydromys Muridae Rodentia 16.79 103 0.97 Viviparous NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0.000606879 0.023467435 0.004269872 0.0000499692 17.16000534 2955.707479 245.1158412 29.03587313 1755.289584 0.112 36300 DATA_DEFICIENT NA NA "Pseudohydromys eleanorae Helgen & L.Helgen, 2009" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys ellermani" Pseudohydromys Muridae Rodentia 22.5 103 NA Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000310423 0.020760646 0.002316126 0.0000354997 19.65849881 3324.005742 342.1785545 24.32250309 1219.019051 0.128 290400 LEAST_CONCERN 1 NA "Pseudohydromys ellermani (Laurie & Hill, 1954)" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudohydromys fuscus" Pseudohydromys Muridae Rodentia 18.8 110 NA Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.000417638 0.018412745 0.00261442 0.0000383555 18.86584109 3010.264396 336.9417302 25.49244429 1396.514686 0.119 169400 LEAST_CONCERN 1 NA "Pseudohydromys fuscus (Laurie, 1952)" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudohydromys germani" Pseudohydromys Muridae Rodentia 25.75 105 NA Viviparous NA NA NA NA Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.0000516308 0.024764198 0.002470367 0 22.50031971 2444.931567 722.1896256 31.12817596 442.1993504 1.156 48400 DATA_DEFICIENT 1 NA "Pseudohydromys germani (Helgen, 2005)" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys murinus" Pseudohydromys Muridae Rodentia 16.8 105 0.97 Viviparous NA NA NA NA Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000443616 0.020470239 0.002871681 0.0000443968 18.58741727 2872.995546 368.1540001 26.32398223 1426.775008 0.112 181500 LEAST_CONCERN 1 NA "Pseudohydromys murinus Rümmler, 1934" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudohydromys musseri" Pseudohydromys Muridae Rodentia 7.4 108 NA Viviparous NA NA NA NA Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0.018234148 0.003792973 0 25.22140263 2423.464166 244.0627969 26.74133836 207.8104861 1.29 12100 DATA_DEFICIENT 1 NA "Pseudohydromys musseri (Flannery, 1989)" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys occidentalis" Pseudohydromys Muridae Rodentia 21.9 115 NA Viviparous NA NA NA NA Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.0004824 0.031254916 0.006795276 0.0000141779 18.25582706 3322.08648 349.150696 18.90669295 1606.355578 0.13 36300 DATA_DEFICIENT 1 NA "Pseudohydromys occidentalis Tate, 1951" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys patriciae" Pseudohydromys Muridae Rodentia 22.25 100 NA Viviparous NA NA NA NA Carnivorous 1 1 0 0 0 0 1 NA NA NA NA NA 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000548288 0.029414101 0.004631724 0.000000217669 18.37762899 3301.865806 347.6309445 18.7925828 1586.788385 NA 96800 DATA_DEFICIENT NA NA "Pseudohydromys patriciae Helgen & L.Helgen, 2009" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys pumehanae" Pseudohydromys Muridae Rodentia 21.4 101 NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0 0.001633766 0.000256643 0 23.5270807 3933.845965 546.8788095 20.86739879 453.0010982 0.128 36300 DATA_DEFICIENT NA NA "Pseudohydromys pumehanae Helgen & L.Helgen, 2009" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Pseudohydromys sandrae" Pseudohydromys Muridae Rodentia NA 102 NA Viviparous NA NA NA NA Carnivorous 1 1 0 0 0 0 1 NA NA NA NA NA 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.00103194 0.004481624 0.001440309 0 19.64440771 3978.712948 437.306405 15.24717631 1292.173382 NA 12100 DATA_DEFICIENT NA NA "Pseudohydromys sandrae Helgen & L.Helgen, 2009" SPECIES Pseudohydromys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudois nayaur" Pseudois Bovidae Cetartiodactyla 45000 1650 1.36 Viviparous 1.55181917808219 1.77123287671233 24 Diurnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 4 5 0.000511602 0.013483039 0.063556921 0.396875574 -0.8566585849 465.7496158 7659.484656 104.4896277 4148.987187 9.206 3436400 LEAST_CONCERN 1 NA "Pseudois nayaur (Hodgson, 1833)" SPECIES Pseudois Bovidae Artiodactyla Mammalia Chordata LEAST_CONCERN
"Pseudomys albocinereus" Pseudomys Muridae Rodentia 30.5 160 3.985 Viviparous 0.210178082191781 0.303882191780822 2.65833424657534 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0.000119892 0.294549643 0.000972994 0.005294111 18.14887568 376.5430708 4595.553366 49.28280708 268.2592521 0.149 471900 LEAST_CONCERN 1 43.52 "Pseudomys albocinereus (Gould, 1845)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys apodemoides" Pseudomys Muridae Rodentia 20 160 4.8 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000243487 0.281652269 0.004951369 0 15.15747819 490.0147196 4034.010564 35.82898416 76.9873422 0.13 121000 LEAST_CONCERN 1 NA "Pseudomys apodemoides Finlayson, 1932" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys auritus" Pseudomys Muridae Rodentia NA NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Pseudomys australis Gray, 1832" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys australis" Pseudomys Muridae Rodentia 65 160 3.05 Viviparous 0.397260273972603 0.586972602739726 7.9 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 2 0.0000090953 0.00000180786 0 0.137800756 21.57104724 169.5646777 6194.496474 31.43322603 122.1308638 0.236 314600 VULNERABLE 1 NA "Pseudomys australis Gray, 1832" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys bolami" Pseudomys Muridae Rodentia 15.5 160 2.375 Viviparous 0.230032876712329 0.317378082191781 0.916665753424658 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0.000054224 0.021610244 0 0.240943747 19.51589689 226.8480659 5558.660552 26.0482335 264.5456394 0.096 1173700 LEAST_CONCERN 1 NA "Pseudomys bolami Troughton, 1932" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys calabyi" Pseudomys Muridae Rodentia 16 160 NA Viviparous NA NA 6.9 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.000470288 0.014411588 0.000147872 0.198466643 27.3147774 1418.752813 1905.118336 106.4788126 99.40024765 0.093 96800 VULNERABLE 1 NA "Pseudomys calabyi Kitchener & Humphreys, 1987" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys chapmani" Pseudomys Muridae Rodentia 12 160 4 Viviparous NA NA 6.8 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.0000185684 0 0 0.466245625 25.59758589 294.0242202 5463.693124 82.73269715 389.3613776 0.091 459800 LEAST_CONCERN 1 NA "Pseudomys chapmani Kitchener, 1980" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys delicatulus" Pseudomys Muridae Rodentia 11 67.88 3.1425 Viviparous NA NA 4.15833424657534 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 4 5 0.000549206 0.014720637 0.004508128 0.487745423 25.04089594 851.3306688 3285.18413 93.6497923 217.01466 0.083 2758800 LEAST_CONCERN 1 NA "Pseudomys delicatulus (Gould, 1842)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys desertor" Pseudomys Muridae Rodentia 25 160 3 Viviparous 0.212890410958904 0.293421917808219 1 Diurnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 4 4 0.0000247637 0.008528097 0.000010517 0.299604643 23.07770859 324.4415734 5477.609056 59.59993996 289.9270162 0.157 5832200 LEAST_CONCERN 1 NA "Pseudomys desertor Troughton, 1932" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys fieldi" Pseudomys Muridae Rodentia 45 160 3.495 Viviparous NA NA 3.075 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.0000771026 0.002694642 0 0.188126257 23.13270718 234.9776668 3325.015043 80.20269179 5.245828481 0.193 36300 VULNERABLE 1 NA "Pseudomys fieldi (Waite, 1896)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys fumeus" Pseudomys Muridae Rodentia 70 160 3.5 Viviparous NA NA 6.5 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.003923573 0.096041444 0.013085862 0.00103323 11.90841795 935.920886 4174.214379 21.24808109 595.0490849 0.246 108900 VULNERABLE 1 NA "Pseudomys fumeus Brazenor, 1934" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys glaucus" Pseudomys Muridae Rodentia 21.77 160 NA Viviparous NA NA NA Nocturnal NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0.002386325 0.156123504 0.026289256 0.185524152 18.43275811 700.5257163 4944.805119 33.58914797 373.9859125 0.129 290400 EXTINCT NA NA "Pseudomys glaucus Thomas, 1910" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata EXTINCT
"Pseudomys gouldii" Pseudomys Muridae Rodentia 49.99 160 NA Viviparous NA NA NA Nocturnal NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 NA 0.002021321 0.12569886 0.005051195 0.242644471 18.81289268 381.0914442 5688.262858 26.50194319 201.545535 0.204 1270500 EXTINCT NA NA "Pseudomys gouldii (Waterhouse, 1839)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys gracilicaudatus" Pseudomys Muridae Rodentia 74.8 160 2.9325 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 3 5 0.002979144 0.043312496 0.023222132 0.310265667 21.23245196 862.0050467 3856.232764 57.91830148 270.8820173 0.263 762300 LEAST_CONCERN 1 83.79 "Pseudomys gracilicaudatus (Gould, 1845)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys hermannsburgensis" Pseudomys Muridae Rodentia 12 81.75 2.1875 Viviparous 0.230032876712329 0.317378082191781 0.916665753424658 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 3 3 0.0000116743 0.003696835 0 0.249487085 23.25446167 283.2262101 5783.535138 58.02640539 314.131704 0.094 4404400 LEAST_CONCERN 1 18.69 "Pseudomys hermannsburgensis (Waite, 1896)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys higginsi" Pseudomys Muridae Rodentia 67 160 2.765 Viviparous 0.751416438356164 0.840082191780822 4 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.002063393 0.024547289 0.018492684 0 10.68947985 1297.466069 2785.457761 22.90164231 290.940113 0.229 145200 LEAST_CONCERN 1 NA "Pseudomys higginsi (Trouessart, 1897)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys johnsoni" Pseudomys Muridae Rodentia 12 160 NA Viviparous NA NA 6.9 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0.0000187016 0.000109301 0.000141097 0.543411577 26.38659327 599.9416308 3909.453903 106.4703145 244.1841555 0.093 1089000 LEAST_CONCERN 1 NA "Pseudomys johnsoni Kitchener, 1985" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys nanus" Pseudomys Muridae Rodentia 34 160 3 Viviparous 0.278153424657534 0.344369863013699 NA Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.0000567458 0.001420758 0.000493952 0.503106275 26.88523167 807.1449117 3122.436335 111.1556872 196.8724536 0.209 1452000 LEAST_CONCERN 1 NA "Pseudomys nanus (Gould, 1858)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Pseudomys novaehollandiae" Pseudomys Muridae Rodentia 20 160 4.24 Viviparous 0.29267397260274 0.379991780821918 3.99166575342466 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0.008852501 0.027897918 0.040249944 0.008260332 15.85289839 1038.396104 3830.876159 33.4437049 363.096982 0.114 375100 VULNERABLE 1 NA "Pseudomys novaehollandiae (Waterhouse, 1843)" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata VULNERABLE
"Pseudomys occidentalis" Pseudomys Muridae Rodentia 34 160 3 Viviparous NA NA 4.825 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.0000119452 0.311198279 0.000174003 0 16.34938265 393.8940677 3969.727539 36.6311947 265.3893361 0.165 145200 NEAR_THREATENED 1 NA "Pseudomys occidentalis Tate, 1951" SPECIES Pseudomys Muridae Rodentia Mammalia Chordata NEAR_THREATENED
