"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Life_type1" "Life_type2" "Life_type3" "Life_type4" "Life_type5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "CH_status" "MISSING_ALL_TRAITS"
"Lecidea coriacea" "Lecidea coriacea Holien & Palice" "SPECIES" "accepted" "Lecidea coriacea Holien & Palice" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 14492344.3625973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.96 1.2 2.08 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.675555555555556 0.448888888888889 0.484444444444444 0.417777777777778 0.22 "LC" "YES"
"Lecidea decolor" NA "SPECIES" NA "unresolved_accepted_11665" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10309599.7778215 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 7.84 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1.4 2.28 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.702222222222222 0.462222222222222 0.733333333333333 0.488888888888889 0.28 "NE" "YES"
"Lecidea dejecta" NA "SPECIES" NA "unresolved_accepted_11666" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12976325.0377169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.52 1.28 1.84 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.733333333333334 0.582222222222222 0.72 0.502222222222222 0.365 "NE" "YES"
"Lecidea diapensiae" "Lecidea diapensiae Th.Fr." "SPECIES" "synonym" "Bryobilimbia diapensiae (Th.Fr.) Fryday, Printzen & S.Ekman" "Bryobilimbia" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "DD" NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13698512.8649426 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 4.48 1.16 2.48 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.666666666666667 0.506666666666667 0.622222222222222 0.444444444444444 0.365 "NE" "YES"
"Lecidea diducens" "Lecidea diducens Nyl." "SPECIES" "accepted" "Lecidea diducens Nyl." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11220346.5439249 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.28 1 1.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.675555555555556 0.542222222222222 0.582222222222222 0.457777777777778 0.345 "NE" "NO"
"Lecidea dodecamera" "Lecidea dodecamera Müll.Arg., 1872" "SPECIES" "accepted" "Lecidea dodecamera Müll.Arg., 1872" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 15294675.7523448 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.4 1.28 2.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.662222222222222 0.448888888888889 0.537777777777778 0.448888888888889 0.25 "NE" "YES"
"Lecidea ecrustacea" "Lecidea ecrustacea (Anzi ex Arnold) Arnold" "SPECIES" "accepted" "Lecidea ecrustacea (Anzi ex Arnold) Arnold" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 10931426.4964125 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.08 1 0.92 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.697777777777778 0.448888888888889 0.617777777777778 0.44 0.285 "NE" "NO"
"Lecidea enclitica" "Lecidea enclitica Nyl." "SPECIES" "accepted" "Lecidea enclitica Nyl." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13563847.2026167 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 7.84 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.32 1.16 2.08 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.675555555555556 0.413333333333333 0.515555555555556 0.36 0.225 "NE" "YES"
"Lecidea erythrophaea" "Lecidea erythrophaea Flörke ex Sommerf." "SPECIES" "accepted" "Lecidea erythrophaea Flörke ex Sommerf." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "SPEED2ZERO" "INN" NA "VU" NA "VULNERABLE" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 10591703.5611401 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.24 1 0.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 0.484444444444444 0.44 0.306666666666666 0.32 0.24 "VU" "NO"
"Lecidea exigua" "Lecidea exigua Chaub." "SPECIES" "accepted" "Lecidea exigua Chaub." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "REGIONALLY_EXTINCT" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 14662146.5540756 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.12 1.08 2.72 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 0.462222222222222 0.377777777777777 0.488888888888889 0.333333333333333 0.165 "VU" "NO"
"Lecidea fissuriseda" "Lecidea fissuriseda Poelt" "SPECIES" "heterotypic synonym" "Bryobilimbia fissuriseda (Poelt) Timdal, Marthinsen & Rui" "Bryobilimbia" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10194787.8123128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8.32 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 4.48 1.12 1.92 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 1 0 0 0 0 0 0 0 0.626666666666667 0.48 0.693333333333333 0.511111111111111 0.325 "LC" "YES"
"Lecidea fuliginosa" "Lecidea fuliginosa Taylor" "SPECIES" "accepted" "Lecidea fuliginosa Taylor" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "REGIONALLY_EXTINCT" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 10688897.61975 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.28 1.32 1.16 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.746666666666667 0.368888888888889 0.524444444444445 0.431111111111111 0.25 "NE" "NO"
"Lecidea fuscoatra" "Lecidea fuscoatra (L.) Ach." "SPECIES" "accepted" "Lecidea fuscoatra (L.) Ach." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 12738279.3095063 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.28 1.12 2.12 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.733333333333334 0.36 0.613333333333333 0.395555555555555 0.32 "NE" "NO"
"Lecidea globulispora" "Lecidea globulispora Nyl." "SPECIES" "accepted" "Lecidea globulispora Nyl." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 10692223.0510352 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 2.48 1 0.84 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 0.542222222222222 0.435555555555555 0.377777777777778 0.28 0.26 "LC" "NO"
"Lecidea grisella" "Lecidea grisella Flörke" "SPECIES" "accepted" "Lecidea grisella Flörke" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10853196.3745917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.76 1.4 1.8 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.671111111111111 0.493333333333333 0.528888888888889 0.48 0.255 "NE" "YES"
"Lecidea haerjedalica" "Lecidea haerjedalica H.Magn." "SPECIES" "accepted" "Lecidea haerjedalica H.Magn." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12344224.1366686 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.76 1.2 1.8 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.666666666666667 0.453333333333333 0.52 0.373333333333333 0.21 "NE" "YES"
"Lecidea huxariensis" "Lecidea huxariensis (Beckh. ex J.Lahm) Zahlbr." "SPECIES" "accepted" "Lecidea huxariensis (Beckh. ex J.Lahm) Zahlbr." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 8926567.71705972 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.48 1.12 1.08 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 0 1 0 0 0 0 0.533333333333334 0.457777777777778 0.404444444444444 0.32 0.295 "VU" "NO"
"Lecidea hypopta" "Lecidea hypopta Ach." "SPECIES" "accepted" "Lecidea hypopta Ach." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NT" NA "NOT_EVALUATED" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 13388423.022186 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 3.44 1 0.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 0.404444444444444 0.448888888888889 0.368888888888889 0.342222222222222 0.205 "NT" "NO"
"Lecidea ileiformis" "Lecidea ileiformis Fr." "SPECIES" "accepted" "Lecidea ileiformis Fr." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "DD" NA "DATA_DEFICIENT" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 15082434.6857325 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.16 1.08 1.64 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.68 0.448888888888889 0.551111111111111 0.422222222222222 0.255 "NE" "YES"
"Lecidea inops" "Lecidea inops Th.Fr." "SPECIES" "accepted" "Lecidea inops Th.Fr." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 14082758.7106186 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 2.92 1.08 0.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 0.666666666666667 0.413333333333333 0.617777777777778 0.462222222222222 0.335 "NE" "NO"
"Lecidea inturgescens" "Lecidea inturgescens Nyl., 1881" "SPECIES" "accepted" "Lecidea inturgescens Nyl., 1881" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12381695.7403846 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.24 1.24 1.76 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.702222222222222 0.471111111111111 0.555555555555556 0.36 0.2 "NE" "YES"
"Lecidea laboriosa" "Lecidea laboriosa Müll.Arg." "SPECIES" "accepted" "Lecidea laboriosa Müll.Arg." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 12024222.4112349 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 2.56 0.92 0.84 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.724444444444445 0.582222222222222 0.813333333333333 0.524444444444444 0.395 "NE" "NO"
"Lecidea labulata" NA "SPECIES" NA "unresolved_accepted_11667" "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12846929.7283557 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 7.72 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.88 1.36 1.68 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.64 0.515555555555555 0.613333333333333 0.453333333333333 0.295 "NE" "YES"
"Lecidea lamprophora" "Lecidea lamprophora (Körber)" "SPECIES" "synonym" "Fritzea lamprophora (Körber) B.Stein" "Fritzea" "Gypsoplacaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13272721.2966492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.56 1.32 3 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.684444444444445 0.595555555555555 0.577777777777778 0.502222222222222 0.38 "NE" "YES"
"Lecidea lapicida" "Lecidea lapicida (Ach.) Ach." "SPECIES" "accepted" "Lecidea lapicida (Ach.) Ach." "Lecidea" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11800760.0268767 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3.8 1.16 1.84 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.68 0.44 0.68 0.466666666666667 0.32 "NE" "YES"
