"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Squalius moreoticus" "Squalius moreoticus (Stephanidis, 1971)" "SPECIES" "accepted" "Squalius moreoticus (Stephanidis, 1971)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6566.84631349477 242 3.7631500738 0.55064757368 0.44083975148 0.47429161624 0.42516753328 0.4521947828 0.2786920388 0.15873086976 2.5419289384 29553.96 "fe2" 2.2 "ma2" 5.48 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "fre" -6.652 30.256 11.85 "nom" "short" "NO"
"Squalius orpheus" "Squalius orpheus Kottelat & Economidis, 2006" "SPECIES" "accepted" "Squalius orpheus Kottelat & Economidis, 2006" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 82301.5515449965 219.8 3.96361716848 0.55254647136 0.4685633184 0.44860780632 0.38905424896 0.48451266552 0.27582112824 0.15975429768 2.6094238706 10529.48 "fe1" 2.02 "ma1" 5.34 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -8.152 30.46 11.438 "nom" "short" "NO"
"Squalius palaciosi" "Squalius palaciosi (Doadrio, 1980)" "SPECIES" "synonym" "Iberocypris palaciosi Doadrio, 1980" "Iberocypris" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7897.32105908109 200 3.994820844 0.570449675 0.419094295 0.513394368 0.420917467 0.479471369 0.268507726 0.20387952 2.431323987 43054 "fe1" 1.44 "ma1" 4.16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "wc" "lith" "eury" "rheo" "fre" -8.252 29.952 11.238 "pot" "short" "NO"
"Squalius pamvoticus" "Squalius pamvoticus (Stephanidis, 1939)" "SPECIES" "accepted" "Squalius pamvoticus (Stephanidis, 1939)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7014.40352024804 252.52 3.84911379376 0.5595063304 0.42762973616 0.46256512352 0.40234563628 0.46166574092 0.2870171132 0.15812328264 2.33383971792 20332.96 "fe1" 1.98 "ma1" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -8.22 30.96 12.002 "nom" "short" "NO"
"Squalius peloponensis" "Squalius peloponensis (Valenciennes, 1844)" "SPECIES" "accepted" "Squalius peloponensis (Valenciennes, 1844)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 18524.438715323 214.24 3.75743470184 0.55360341816 0.46301660268 0.47206458116 0.40854680984 0.44902192624 0.29932084 0.16489511156 2.58961076792 28896.8 "fe1" 2.3 "ma2" 5.78 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "fre" -8.268 29.86 11.64 "nom" "short" "NO"
"Squalius peloponnensis" "Squalius peloponensis (Valenciennes, 1844)" "SPECIES" "accepted" "Squalius peloponensis (Valenciennes, 1844)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 18524.438715323 212.84 3.95168886472 0.54133281536 0.4505104046 0.44627983672 0.38764892248 0.47217467404 0.28834525096 0.16009771624 2.57068644188 20450.08 "fe1" 2.12 "ma2" 5.06 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -7.224 29.96 11.364 "nom" "short" "NO"
"Squalius pictum" "Squalius pictus Heckel & Kner, 1858" "SPECIES" "synonym" "Pachychilon pictum (Heckel & Kner, 1858)" "Pachychilon" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 63034.8826333444 200 3.757233828 0.457590199 0.45480303 0.43636652 0.273151515 0.550830837 0.176123987 0.162700916 2.246286371 39612 "fe2" 1.14 "ma4" 5.36 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "phylith" "eury" "eury" "fre" -8.132 28.672 10.204 "pot" "short" "NO"
"Squalius platyceps" "Squalius platyceps Zupančič, Marić, Naseka & Bogutskaya, 2010" "SPECIES" "accepted" "Squalius platyceps Zupančič, Marić, Naseka & Bogutskaya, 2010" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 24880.3017919687 197.48 4.01834838348 0.541060182 0.45830473516 0.45026240936 0.39888214948 0.48644685616 0.28461187056 0.16179912444 2.67794939832 10020.4 "fe1" 1.9 "ma1" 5.46 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.572 30.568 11.316 "nom" "short" "NO"
"Squalius prespensis" "Squalius prespensis (Fowler, 1977)" "SPECIES" "accepted" "Squalius prespensis (Fowler, 1977)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 318.662821025835 224.8 4.05796578964 0.52872634044 0.43667035796 0.4266162158 0.41382720704 0.47984490668 0.27132108584 0.15721447728 2.53432439304 32076.08 "fe1" 2.3 "ma1" 4.84 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -8.68 30.092 10.886 "nom" "short" "NO"
"Squalius pyrenaicus" "Squalius pyrenaicus (Günther, 1868)" "SPECIES" "accepted" "Squalius pyrenaicus (Günther, 1868)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "NT" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 272982.753172453 260 3.712439474 0.550614926 0.43387225 0.495101048 0.605365877 0.471742936 0.2931642 0.140847119 2.278329247 32565.64 "fe1" 1.72 "ma1" 4.96 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "fre" -3.304 31.896 14.68 "nom" "short" "NO"
"Squalius squalus" "Squalius squalus (Bonaparte, 1837)" "SPECIES" "accepted" "Squalius squalus (Bonaparte, 1837)" "Squalius" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 307814.620050702 201.76 4.26886614216 0.56142364028 0.45857087504 0.42132478664 0.38779207964 0.52781154212 0.27385944996 0.16481116992 2.50873001288 166838.96 "fe1" 2.3 "ma1" 5.64 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.252 29.84 11.162 "nom" "short" "NO"
"Squalius svallize" "Squalius svallize Heckel & Kner, 1858" "SPECIES" "accepted" "Squalius svallize Heckel & Kner, 1858" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13591.9872638894 277 3.621001214 0.520625688 0.406546875 0.407606517 0.552203125 0.361408363 0.349527063 0.138622169 3.368282123 29315.84 "fe2" 2.92 "ma2" 7.12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "fre" -8.716 30.364 11.356 "nom" "short" "NO"
"Squalius tenellus" "Squalius tenellus Heckel, 1843" "SPECIES" "accepted" "Squalius tenellus Heckel, 1843" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7531.24200983606 225.64 3.88507550828 0.56233074668 0.43965706504 0.47790589448 0.41319733792 0.4580769172 0.31522580184 0.16172292684 2.66512900632 34852.44 "fe1" 2.22 "ma2" 6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -6.832 30.252 12.082 "nom" "short" "NO"
"Squalius torgalensis" "Squalius torgalensis (Coelho, Bogutskaya, Rodrigues & Collares-Pereira, 1998)" "SPECIES" "accepted" "Squalius torgalensis (Coelho, Bogutskaya, Rodrigues & Collares-Pereira, 1998)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6357.41377072697 120 3.844632171 0.679000212 0.338076128 0.628793063 0.435121002 0.460374236 0.367903754 0.148893276 2.389467602 31919.32 "fe1" 2.18 "ma1" 7.18 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "frb" -5.512 30.62 12.686 "nom" "short" "NO"
"Squalius turskyi" "Squalius turskyi Heckel, 1843" "SPECIES" "homotypic synonym" "Telestes turskyi (Heckel, 1843)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3626.05459267299 232.24 3.98841756572 0.5558339612 0.4290681122 0.43656825556 0.42164469532 0.48437471696 0.27046175588 0.15749091952 2.52748121856 19081.04 "fe1" 2.16 "ma1" 4.92 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.952 29.14 10.924 "nom" "short" "NO"
"Squalius ukliva" "Squalius ukliva Heckel, 1843" "SPECIES" "synonym" "Telestes ukliva (Heckel, 1843)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9863.01720970524 250 3.59399221 0.495901754 0.466809764 0.415040091 0.274854347 0.417943132 0.25614737 0.145810175 3.091423782 23712.6 "fe2" 2.84 "ma2" 5.66 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.136 29.596 11.016 "nom" "short" "NO"
"Squalius valentinus" "Squalius valentinus Doadrio & Carmona, 2006" "SPECIES" "accepted" "Squalius valentinus Doadrio & Carmona, 2006" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 29668.5494315995 239.68 3.81469360904 0.54438499776 0.45542310108 0.43485178516 0.40981565336 0.46206836484 0.27728251844 0.16272184188 2.62246982896 13788.24 "fe1" 2.4 "ma2" 5.14 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -7.46 30.32 11.89 "nom" "short" "NO"
"Squalius vardarensis" "Squalius vardarensis Karaman, 1928" "SPECIES" "accepted" "Squalius vardarensis Karaman, 1928" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 53118.1146542363 239.8 4.1865486366 0.55322040908 0.44442269808 0.4232004964 0.41046595184 0.47957197152 0.28512712876 0.1574785732 2.65560161004 55212.36 "fe1" 2.48 "ma1" 5.96 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.852 30.56 12.17 "nom" "short" "NO"
"Squalius zrmanjae" "Squalius zrmanjae Karaman, 1928" "SPECIES" "accepted" "Squalius zrmanjae Karaman, 1928" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9824.85595118101 249.16 3.95096100592 0.5284635006 0.44976665528 0.41525562936 0.37824514516 0.45432395848 0.27154400592 0.15893522632 2.49229123424 40078.32 "fe1" 2.5 "ma2" 5.48 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -9.512 30.28 9.99 "nom" "short" "NO"
"Stenodus leucichthys" "Stenodus leucichthys (Güldenstädt, 1772)" "SPECIES" "accepted" "Stenodus leucichthys (Güldenstädt, 1772)" "Stenodus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EW" "EXTINCT_IN_THE_WILD" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4106083.5033043 1500 4.452691312 0.600261003 0.367113074 0.566509297 0.915678576 0.385318094 0.239574107 0.153369415 2.844984206 205410.12 "fe1" 8.36 "ma2" 17.44 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" -6.656 30.788 12.662 "dia" "short" "NO"
"Stenodus nelma" "Stenodus nelma (Pallas, 1773)" "SPECIES" "accepted" "Stenodus nelma (Pallas, 1773)" "Stenodus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13298791.2779016 1211.6 4.88318774456 0.60584848164 0.32460899336 0.49371437632 0.85588890824 0.49460313636 0.28142647096 0.1448332076 3.1142381452 432287 "fe1" 7.28 "ma2" 21.36 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.552 30.464 12.746 "nom" "short" "NO"
"Syngnathus abaster" "Syngnathus abaster Risso, 1827" "SPECIES" "accepted" "Syngnathus abaster Risso, 1827" "Syngnathus" "Syngnathidae" "Syngnathiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3747412.53203591 210 33.076594 0.798288795 0.696053379 0.821319737 0.219832482 0.82559775 0.695733708 0.18889861092 3.16586585212 1365069.4 "fe1" 3.5 "ma1" 15.8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "limno" "fbm" -8.004 30.104 11.834 "dia" "short" "NO"
"Telestes beoticus" "Telestes beoticus (Stephanidis, 1939)" "SPECIES" "accepted" "Telestes beoticus (Stephanidis, 1939)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 15952.5274717418 183.72 6.20389340036 0.56206524304 0.4317431816 0.29102042556 0.40572763064 0.5783562518 0.21505320612 0.14934543484 2.60538523012 67542.28 "fe1" 2.36 "ma1" 7.36 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.04 30.528 11.088 "nom" "short" "NO"
"Telestes croaticus" "Telestes croaticus (Steindachner, 1866)" "SPECIES" "accepted" "Telestes croaticus (Steindachner, 1866)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4755.60473204259 165 4.192784043 0.508259965 0.366060976 0.442721248 0.449731707 0.528122524 0.209033471 0.140323901 2.223693047 14173.44 "fe1" 1.6 "ma1" 4 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.984 29.472 11.134 "nom" "short" "NO"
"Telestes fontinalis" "Telestes fontinalis (Karaman, 1972)" "SPECIES" "accepted" "Telestes fontinalis (Karaman, 1972)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2313.45003911985 228.52 4.03133112952 0.52420208732 0.45071772944 0.41851852308 0.39759870332 0.48818513784 0.25743934892 0.1570753148 2.50658668692 22428.8 "fe1" 2.02 "ma2" 5.16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.38 29.532 11.26 "nom" "short" "NO"
"Telestes metohiensis" "Telestes metohiensis (Steindachner, 1901)" "SPECIES" "accepted" "Telestes metohiensis (Steindachner, 1901)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9261.11205589122 235.72 3.98606000808 0.54085113688 0.45074967992 0.43564445236 0.39487410164 0.48999679608 0.25237196816 0.16259884212 2.54947376336 24312.68 "fe1" 2.48 "ma1" 4.78 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.644 29.9 11.556 "nom" "short" "NO"
"Telestes montenigrinus" "Telestes montenigrinus (Vukovic, 1963)" "SPECIES" "accepted" "Telestes montenigrinus (Vukovic, 1963)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 19627.2254566366 160 3.896519012 0.436997256 0.433044309 0.346444532 0.370692614 0.525339083 0.193038024 0.165772302 2.953275793 10594.2 "fe2" 1.7 "ma1" 3.94 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.752 28.32 10.2 "nom" "short" "NO"
"Telestes muticellus" "Telestes muticellus (Bonaparte, 1837)" "SPECIES" "accepted" "Telestes muticellus (Bonaparte, 1837)" "Telestes" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "NT" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 214773.169806131 170 3.82672 0.622733333 0.485294118 0.490853333 0.374926471 0.453333333 0.362653333 0.226880113 2.317515181 15137.68 "fe1" 2.42 "ma2" 4.56 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.136 30.024 11.578 "nom" "short" "NO"
"Telestes pleurobipunctatus" "Telestes pleurobipunctatus (Stephanidis, 1939)" "SPECIES" "accepted" "Telestes pleurobipunctatus (Stephanidis, 1939)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 55679.8919403738 185.52 4.0252227108 0.52856593388 0.45913736604 0.41356465708 0.37016105192 0.48413912652 0.2494820536 0.16172010888 2.4186708192 10197.4 "fe1" 2.18 "ma1" 4.42 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.76 29.444 10.372 "nom" "short" "NO"
"Telestes polylepis" "Telestes polylepis Steindachner, 1866" "SPECIES" "accepted" "Telestes polylepis Steindachner, 1866" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3269.56992891513 150 4.473015599 0.451426355 0.386641535 0.312453676 0.370885892 0.534973714 0.18028958 0.123447989 2.169518384 23960.32 "fe1" 1.9 "ma1" 5.34 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.292 29.432 10.692 "nom" "short" "NO"
"Telestes souffia" "Telestes souffia (Risso, 1827)" "SPECIES" "accepted" "Telestes souffia (Risso, 1827)" "Telestes" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 371375.863919895 250 4.824742268 0.580587629 0.4 0.49956701 0.476683333 0.618556701 0.216412371 0.158638889 2.966597256 49415.76 "fe1" 2.94 "ma3" 5.98 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.252 29.296 9.97 "nom" "short" "NO"
"Telestes turskyi" "Telestes turskyi (Heckel, 1843)" "SPECIES" "accepted" "Telestes turskyi (Heckel, 1843)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3626.05459267299 217.44 3.9994000766 0.53292994048 0.4291980852 0.42471773432 0.4101363718 0.48348778656 0.26892042148 0.15810895664 2.49934610848 17909.32 "fe1" 1.88 "ma1" 5.2 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.72 29.42 10.954 "nom" "short" "NO"
"Telestes ukliva" "Telestes ukliva (Heckel, 1843)" "SPECIES" "accepted" "Telestes ukliva (Heckel, 1843)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9863.01720970524 250 3.59399221 0.495901754 0.466809764 0.415040091 0.274854347 0.417943132 0.25614737 0.145810175 3.091423782 15593 "fe2" 2.54 "ma2" 5.6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -8.012 29.916 10.542 "nom" "short" "NO"
"Thymallus aeliani" "Thymallus aeliani Valenciennes, 1848" "SPECIES" "synonym" "Thymallus thymallus (Linnaeus, 1758)" "Thymallus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "CR" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 272.618055003554 600 4.758397322 0.62623673 0.432042983 0.469727328 0.5407018 0.429672819 0.314898013 0.161065146 3.632745098 13690.52 "fe2" 5.74 "ma2" 7.98 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "frb" -6.588 30.24 11.522 "nom" "short" "NO"
"Thymallus arcticus" "Thymallus arcticus (Pallas, 1776)" "SPECIES" "accepted" "Thymallus arcticus (Pallas, 1776)" "Thymallus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5109614 757 4.200806433 0.531716728 0.367997857 0.418074598 0.606320595 0.451773799 0.301216428 0.149979163 2.729113841 15905 "fe1" 6 "ma2" 12 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "eury" "frb" -7.416 29.196 10.258 "nom" "short" "NO"
